Land Value,SL_Type2,Year Built,Commercial Building Value,HomeSEV,Homestead Percent,Land Improvements Value,Latitude,Property Zip Code,Longitude,Parcel Acres,Residential Building Value,SL_Type,Lead (ppb)
5281,0,1980,0.0,0,100.0,0,42.982869,48507.0,-83.667489,0.099,108914,1,0.0
20579,0,1961,0.0,26000,100.0,340,42.983579600000006,48507.0,-83.70948229999999,0.223,25355,1,25.0
1800,0,1954,0.0,24000,100.0,0,37.515023799999994,48504.0,-77.46658000000001,0.275,38434,1,3.0
787,0,1952,0.0,9600,100.0,0,43.062436,48505.0,-83.717478,0.126,55147,1,2.0
35733,0,1950,0.0,59000,100.0,556,42.992529,48503.0,-83.72878299999999,0.428,39548,1,2.0
1000,0,1929,0.0,7300,100.0,0,43.0543247,48505.0,-83.7064328,0.115,13596,0,1.0
769,0,1952,0.0,11500,100.0,0,43.062774,48505.0,-83.71968000000001,0.121,22246,1,4.0
1870,0,2,0.0,0,0.0,0,42.9832577,48507.0,-83.6972314,0.078,11119,0,1.0
29250,0,1949,0.0,24200,100.0,495,43.012126,48503.0,-83.727285,0.207,16045,1,0.0
5196,0,1940,0.0,0,100.0,0,43.048288899999996,48506.0,-83.64116999999999,0.413,5601,1,1.0
17877,0,1937,0.0,15200,100.0,0,41.5788004,48503.0,-87.3511709,0.115,114866,1,0.0
1281,0,1951,0.0,9200,100.0,0,43.0045689,48503.0,-83.664362,0.121,37986,1,0.0
1550,0,1967,0.0,13000,100.0,1245,43.072853,48505.0,-83.721244,0.142,23162,1,4.0
787,0,1929,0.0,8600,100.0,0,43.031791999999996,48504.0,-83.726434,0.126,59323,0,2.0
5039,0,1963,0.0,14200,100.0,0,38.6289177,48503.0,-121.3846874,0.11,119110,1,15.0
27622,0,1954,0.0,42500,100.0,12593,42.992513,48503.0,-83.730551,0.33399999999999996,21669,1,14.0
10800,0,1959,0.0,12100,100.0,0,43.004306,48507.0,-83.638504,0.124,13447,1,0.0
1758,0,1964,0.0,11700,100.0,0,43.046901,48506.0,-83.647696,0.11599999999999999,97715,1,0.0
15883,0,1927,0.0,12200,100.0,0,43.0209059,48504.0,-83.726446,0.183,93523,0,5.0
1154,0,1958,0.0,12000,100.0,0,34.387955100000006,48504.0,-80.02995909999999,0.139,51764,1,0.0
22953,0,1956,0.0,27700,100.0,483,42.9903989,48507.0,-83.664348,0.301,22215,1,4.0
683,0,1919,0.0,0,0.0,0,40.116676,48504.0,-88.226772,0.07400000000000001,14235,11,0.0
8262,0,1928,0.0,18900,100.0,0,43.029990000000005,48504.0,-83.713707,0.43,78383,5,3.0
14316,0,1954,0.0,0,100.0,2276,42.992409,48507.0,-83.70535799999999,0.16399999999999998,17099,1,88.0
21542,0,1940,0.0,15600,100.0,0,38.5711527,48503.0,-92.16479029999999,0.152,94910,0,4.0
3000,0,1924,0.0,0,0.0,0,42.989562,48507.0,-83.69483699999999,0.092,43745,5,4.0
1782,0,1944,0.0,10400,100.0,0,43.036482899999996,48504.0,-83.729906,0.159,68338,0,7.0
18000,0,1930,0.0,23300,100.0,0,34.08628,48503.0,-117.643203,0.126,21199,0,45.0
1939,0,1927,0.0,10100,100.0,0,42.991355,48507.0,-83.691666,0.08900000000000001,79340,11,1.0
1346,0,0,0.0,0,0.0,0,43.006659899999995,48503.0,-83.716176,0.085,43347,11,1.0
14700,0,1953,0.0,17600,100.0,124,42.989907,48507.0,-83.70368,0.161,17180,1,0.0
1273,0,1937,0.0,32500,100.0,0,43.030613,48503.0,-83.705737,0.26,63638,11,9.0
17858,0,1968,0.0,21200,100.0,0,46.870523999999996,48504.0,-96.85186350000001,0.5660000000000001,24501,1,9.0
592,0,1970,0.0,0,0.0,0,43.0650491,48505.0,-83.6833633,0.11199999999999999,33411,1,4.0
122768,0,1930,0.0,101500,100.0,12058,42.993243,48503.0,-83.7200979,1.8159999999999998,150301,5,17.0
1968,0,1955,0.0,13900,100.0,251,43.0342715,48504.0,-83.7350941,0.151,103331,1,4.0
1500,0,1922,0.0,0,100.0,149,39.970528,48503.0,-75.212013,0.115,18959,11,7.0
83825,0,0,209300.0036,0,0.0,7118,43.0098055,48503.0,-83.6934871,0.545,0,1,22.0
713,0,1927,0.0,6300,100.0,0,43.049620000000004,48504.0,-83.718773,0.10099999999999999,11970,0,4.0
848,0,1950,0.0,7800,100.0,0,43.062974700000005,48505.0,-83.70592140000001,0.12,42799,1,1.0
7000,0,1924,0.0,10900,100.0,0,41.4316777,48532.0,-72.90787359999999,0.11,14880,0,7.0
14521,0,1966,0.0,16500,100.0,780,42.982677100000004,48507.0,-83.7111354,0.078,17640,1,1.0
326,0,1950,0.0,3100,100.0,0,43.071429200000004,48505.0,-83.70278559999998,0.096,19750,1,0.0
29250,0,1952,0.0,0,100.0,0,43.012298,48503.0,-83.72704,0.207,13898,1,0.0
0,0,0,0.0,0,0.0,0,41.1237124,48503.0,-101.3604181,0.11199999999999999,0,0,11.0
810,0,1950,0.0,10100,100.0,0,43.044879200000004,48504.0,-83.7236142,0.124,16175,1,0.0
3375,0,1952,0.0,0,100.0,0,38.307522999999996,48507.0,-122.29964620000001,0.10300000000000001,64573,1,0.0
7000,0,1979,0.0,11700,100.0,0,43.000935999999996,48532.0,-83.735377,0.11,16335,0,39.0
1194,0,1947,0.0,0,100.0,0,43.035737100000006,48504.0,-83.71699699999999,0.22399999999999998,99794,5,8.0
500,0,1970,0.0,0,100.0,0,43.062259000000005,48506.0,-83.653673,0.115,70186,1,4.0
759,0,1927,0.0,6700,100.0,0,43.023778,48503.0,-83.709553,0.083,11533,5,5.0
26143,0,1937,0.0,40400,100.0,0,43.016921999999994,48503.0,-83.66832590000001,0.155,188067,0,0.0
410,0,1924,0.0,0,100.0,0,42.472305799999994,48506.0,-96.4140964,0.09699999999999999,7501,0,3.0
2968,0,1960,0.0,15900,100.0,0,43.0533972,48504.0,-83.7267189,0.19399999999999998,60921,1,2.0
5310,0,1925,0.0,11800,100.0,0,42.983081,48507.0,-83.668378,0.10300000000000001,107250,0,1.0
4820,0,1939,0.0,7700,100.0,682,43.046344,48506.0,-83.644892,0.242,9856,1,2.0
21895,0,1941,0.0,20100,100.0,0,43.014907,48503.0,-83.665301,0.172,117310,5,24.0
5250,0,1966,0.0,18300,100.0,0,43.0299706,48504.0,-83.7361411,0.161,31426,1,0.0
2064,0,1928,0.0,0,100.0,0,42.9940674,48507.0,-83.6923155,0.078,69838,5,4.0
43402,0,1967,0.0,50200,100.0,15353,38.264522799999995,48507.0,-85.6773877,0.327,29029,1,6.0
13725,0,1955,0.0,16900,100.0,1463,39.658537,48507.0,-74.97957199999999,0.182,15217,1,7.0
2250,0,1941,0.0,0,100.0,392,42.9911162,48507.0,-83.685436,0.10300000000000001,77789,1,4.0
7430,0,0,0.0,11900,100.0,0,41.220706,48507.0,-73.041524,0.132,86512,11,3.0
37633,0,1929,0.0,43800,100.0,0,43.020364,48503.0,-83.66801099999999,0.25,240256,0,1.0
48883,0,1956,0.0,27400,100.0,0,43.012706,48503.0,-83.664489,0.271,139396,1,0.0
714,0,1953,0.0,10200,100.0,0,43.026852000000005,48504.0,-83.724512,0.115,87586,1,2.0
10434,0,1957,0.0,16300,100.0,0,43.04019,48506.0,-83.63866290000001,0.138,16323,1,0.0
16250,0,1959,0.0,19200,100.0,693,42.985017799999994,48507.0,-83.71067640000001,0.16399999999999998,17525,1,0.0
1026,0,1955,0.0,0,100.0,0,43.057103000000005,48504.0,-83.73267299999999,0.149,64246,1,1.0
2166,0,1955,0.0,11900,100.0,0,43.045383,48506.0,-83.65431600000001,0.14400000000000002,85453,1,0.0
675,0,1948,0.0,7500,100.0,0,43.059989,48505.0,-83.7068998,0.10300000000000001,43797,1,0.0
14302,0,1937,0.0,18000,100.0,0,41.1190822,48503.0,-87.82851629999999,0.092,119186,0,43.0
1481,0,1953,0.0,10500,100.0,0,37.781954999999996,48504.0,-122.490894,0.11699999999999999,82582,1,2.0
3852,0,1954,0.0,11000,100.0,0,39.9760312,48506.0,-82.9186186,0.135,81656,1,0.0
420,0,1915,0.0,5800,100.0,0,41.43127,48505.0,-75.63901700000001,0.10099999999999999,24165,11,0.0
0,0,0,0.0,0,0.0,0,39.50832,48505.0,-76.172241,0.0,0,0,19.0
825,0,1949,0.0,11100,100.0,0,43.043980299999994,48504.0,-83.7273547,0.126,17789,1,2.0
3375,0,1970,0.0,0,100.0,0,43.035367,48506.0,-83.64671899999999,0.10300000000000001,63293,1,0.0
1965,0,1928,0.0,0,100.0,0,42.994803000000005,48507.0,-83.68379,0.09,50700,0,4.0
0,0,1953,0.0,14300,100.0,0,43.02498,48503.0,-83.65888199999999,0.0,49989,1,0.0
2780,0,1870,0.0,7300,100.0,0,35.689094,48503.0,-82.00036999999999,0.209,9084,11,0.0
850,0,1949,0.0,10800,100.0,0,43.050346999999995,48504.0,-83.71478,0.115,20676,1,0.0
45000,0,1950,0.0,43300,100.0,0,43.015209999999996,48503.0,-83.669387,0.23,282473,11,6.0
1600,0,1969,0.0,0,0.0,0,39.7572542,48504.0,-94.80496720000001,0.092,44949,1,0.0
420,0,1971,0.0,0,0.0,0,43.042505,48506.0,-83.669576,0.10099999999999999,9168,5,10.0
1500,0,1919,0.0,10800,100.0,0,41.3827689,48505.0,-75.71431109999999,0.126,20057,5,3.0
1403,0,1920,0.0,0,0.0,0,30.2355901,48506.0,-85.6433694,0.057,38078,0,0.0
12600,0,1953,0.0,17100,100.0,0,42.989385999999996,48507.0,-83.703675,0.138,18218,1,0.0
3500,0,1930,0.0,10100,100.0,0,42.994225899999996,48507.0,-83.68435129999999,0.161,112139,0,0.0
7430,0,1941,0.0,0,100.0,0,42.98686,48507.0,-83.661959,0.132,115195,1,5.0
18000,0,1950,0.0,19100,100.0,0,43.00034,48503.0,-83.721576,0.094,15030,1,0.0
2201,0,0,0.0,5800,100.0,0,42.9852084,48507.0,-83.6934682,0.105,9310,1,9.0
1281,0,1925,0.0,7700,100.0,0,43.004378,48503.0,-83.66765799999999,0.121,34837,11,4.0
29375,0,1941,0.0,23600,100.0,0,47.711559,48503.0,-116.83203,0.23800000000000002,15194,1,0.0
2038,0,0,0.0,0,0.0,0,42.987902000000005,48507.0,-83.680864,0.272,98268,0,0.0
9500,0,1955,0.0,0,100.0,0,43.037574,48506.0,-83.6384,0.115,15819,1,1.0
21453,0,1943,0.0,15000,100.0,0,41.248312,48503.0,-95.9482652,0.138,90537,5,13.0
13842,0,1950,0.0,12600,100.0,0,41.221253000000004,48507.0,-73.0428979,0.245,103145,1,20.0
1519,0,1950,0.0,0,100.0,0,42.989271,48507.0,-83.68733,0.096,88637,1,2.0
420,0,1927,0.0,3500,100.0,0,41.429116,48506.0,-75.644448,0.10099999999999999,5880,0,3.0
26143,0,1936,0.0,40400,100.0,0,43.015389899999995,48503.0,-83.667754,0.155,194276,0,2.0
2280,0,1955,0.0,12100,100.0,0,43.049594899999995,48504.0,-83.726792,0.149,40111,1,0.0
39169,0,2006,0.0,42800,100.0,4108,43.0314989,48503.0,-83.691484,0.254,42366,11,6.0
18510,0,1983,0.0,39000,100.0,0,42.982245299999995,48507.0,-83.707177,0.187,48393,1,8.0
420,0,1918,0.0,4500,100.0,0,43.034628999999995,48505.0,-83.701544,0.10099999999999999,20298,11,2.0
2195,0,1957,0.0,0,0.0,950,40.633953999999996,48507.0,-75.35360490000001,0.10400000000000001,6894,1,0.0
2762,0,1944,0.0,11600,100.0,0,42.98682,48507.0,-83.685288,0.10800000000000001,83407,5,3.0
25603,0,1960,0.0,51600,100.0,0,42.994926,48503.0,-83.723617,0.33,37501,1,3.0
19665,0,1949,0.0,20800,100.0,0,40.6629268,48503.0,-74.3875293,0.126,177991,1,0.0
1880,0,1950,0.0,22200,100.0,0,43.043254,48505.0,-83.71051700000001,0.165,42529,1,55.0
989,0,1928,0.0,0,100.0,0,43.0337575,48506.0,-83.6579025,0.125,36113,11,4.0
77676,0,1961,0.0,125000,100.0,40019,35.176077899999996,48503.0,-101.85994000000001,1.305,64061,1,3.0
491,0,1927,0.0,9800,100.0,0,43.043995,48506.0,-83.673643,0.136,17057,0,0.0
964,0,1955,0.0,7900,100.0,0,47.1954239,48504.0,-122.30900559999999,0.136,14770,1,0.0
601,0,1959,0.0,12400,100.0,0,43.060384,48506.0,-83.659053,0.138,86127,1,1.0
1500,0,1944,0.0,12000,100.0,708,43.036260999999996,48504.0,-83.73021899999999,0.115,84394,9,1.0
795,0,1956,0.0,12600,100.0,0,43.072230600000005,48505.0,-83.71533740000001,0.122,24377,1,1.0
532,0,1927,0.0,0,100.0,0,43.055444,48505.0,-83.692415,0.13,7327,0,5.0
2200,0,1927,0.0,0,0.0,0,43.0264362,48504.0,-83.7351547,0.20199999999999999,55687,1,0.0
33123,0,2004,0.0,42000,100.0,3218,31.753704,48503.0,-106.32503,0.19899999999999998,47571,0,0.0
2749,0,1950,0.0,0,100.0,0,43.00288,48503.0,-83.716184,0.177,84244,11,2.0
785,0,1952,0.0,10400,100.0,0,40.3799122,48504.0,-105.1007094,0.124,76662,1,2.0
691,0,1923,0.0,7700,100.0,0,34.3075579,48503.0,-83.8270513,0.098,37709,11,7.0
0,0,0,0.0,0,0.0,0,43.0274309,48506.0,-83.6672339,0.0,0,0,3.0
1393,0,1928,0.0,14300,100.0,0,41.2504108,48505.0,-95.9640049,0.121,27240,0,21.0
14316,0,1955,0.0,18000,100.0,1425,42.752691,48507.0,-84.597451,0.16399999999999998,16970,1,4.0
10078,0,1946,0.0,13400,100.0,413,42.997671399999994,48503.0,-83.7314191,0.22,83224,4,6.0
10000,0,1928,0.0,10700,100.0,0,43.019507,48504.0,-83.726925,0.115,65986,0,0.0
1776,0,1956,0.0,10600,100.0,0,43.045462,48506.0,-83.64916,0.11800000000000001,91322,1,0.0
6277,0,1924,0.0,0,100.0,0,42.983672999999996,48507.0,-83.661886,0.09300000000000001,68789,11,2.0
447,0,1923,0.0,0,100.0,0,43.037768,48505.0,-83.69614399999999,0.115,28424,0,0.0
15395,0,1955,0.0,13700,100.0,0,43.007568,48503.0,-83.647785,0.25,12080,1,0.0
2860,0,0,0.0,16700,100.0,0,34.1214984,48507.0,-118.2630619,0.11900000000000001,30443,1,0.0
9649,0,1928,0.0,15100,100.0,0,43.0133924,48504.0,-83.7159802,0.11599999999999999,93885,0,48.0
14302,0,1944,0.0,18600,100.0,0,41.119066499999995,48503.0,-87.8297422,0.092,115900,9,5.0
2096,0,1929,0.0,15200,100.0,0,43.0352104,48504.0,-83.7278401,0.187,93068,11,11.0
11096,0,1940,0.0,0,0.0,0,43.047607,48506.0,-83.643846,0.9420000000000001,11214,1,1.0
21049,0,1950,0.0,18800,100.0,0,31.78892,48503.0,-106.46789299999999,0.145,110793,1,0.0
1907,0,1956,0.0,11900,100.0,0,43.053008,48504.0,-83.7285053,0.10400000000000001,40062,1,0.0
15177,0,1964,0.0,0,100.0,0,34.0201361,48507.0,-80.9847703,0.09,15082,1,2.0
0,0,0,0.0,0,0.0,0,37.866859999999996,48505.0,-122.29816799999999,0.0,0,11,0.0
7430,0,1947,0.0,0,100.0,0,39.9765164,48507.0,-105.13931940000002,0.132,81285,1,17.0
750,0,1950,0.0,0,100.0,0,43.0635821,48505.0,-83.7121875,0.115,52237,1,0.0
3375,0,1923,0.0,4200,100.0,0,43.035374,48506.0,-83.64638199999999,0.10300000000000001,29353,11,0.0
450,0,1919,0.0,5100,100.0,0,42.995007,48503.0,-83.673712,0.10300000000000001,32032,0,3.0
540,0,1909,0.0,4500,100.0,0,30.312619899999998,48503.0,-81.68913620000001,0.102,7572,11,18.0
626,0,1956,0.0,5500,100.0,0,43.0700025,48505.0,-83.7079011,0.1,29094,11,1.0
1266,0,1928,0.0,0,0.0,0,43.0468369,48504.0,-83.715712,0.187,16858,1,0.0
22068,0,1927,0.0,18300,100.0,0,43.0102289,48503.0,-83.7275131,0.159,12464,0,2.0
2795,0,1956,0.0,13300,100.0,0,43.007727,48503.0,-83.6593199,0.14300000000000002,21578,1,2.0
8550,0,1953,0.0,13700,100.0,0,43.499680700000006,48506.0,-92.49581020000001,0.10300000000000001,13939,1,0.0
13080,0,1928,0.0,12800,100.0,0,42.985213,48507.0,-83.666877,0.22699999999999998,94318,11,9.0
1640,0,1926,0.0,5800,100.0,0,38.6144009,48506.0,-90.14623470000001,0.096,33072,11,13.0
2636,0,1954,0.0,9500,100.0,0,42.987502,48507.0,-83.656679,0.12300000000000001,16386,1,16.0
867,0,0,0.0,7300,100.0,0,28.248700399999997,48503.0,-81.2718622,0.25,12224,11,8.0
18000,0,1953,0.0,21300,100.0,0,42.994563,48503.0,-83.729151,0.115,18200,1,0.0
1200,0,1955,0.0,25100,100.0,0,43.044338,48504.0,-83.72268299999999,0.184,40852,1,1.0
1787,0,1953,0.0,12600,100.0,0,42.990514000000005,48507.0,-83.659286,0.11699999999999999,23414,1,0.0
7000,0,1966,0.0,22900,100.0,0,43.016467999999996,48503.0,-83.640728,0.177,31089,1,32.0
4615,0,1954,0.0,10200,100.0,10,43.048278,48506.0,-83.644935,0.222,15832,1,3.0
420,0,0,0.0,0,100.0,0,40.8437159,48506.0,-73.4121656,0.10099999999999999,6905,11,0.0
9500,0,1955,0.0,14600,100.0,0,43.038265,48506.0,-83.639916,0.115,14624,1,0.0
31549,0,1944,0.0,0,100.0,0,43.017467100000005,48503.0,-83.6563404,0.18100000000000002,115054,5,4.0
4375,0,1927,0.0,11000,100.0,0,42.991418200000005,48507.0,-83.68977070000001,0.201,93191,5,3.0
24648,0,1942,0.0,35200,100.0,0,41.030021999999995,48503.0,-83.63913199999999,0.138,137692,5,0.0
820,0,1951,0.0,9000,100.0,0,43.0305295,48506.0,-83.6568755,0.096,86293,1,0.0
31500,0,1929,0.0,38600,100.0,0,43.0173365,48503.0,-83.67013299999999,0.161,168319,0,0.0
1430,0,1929,0.0,5300,100.0,0,43.0491925,48505.0,-83.7078691,0.115,9111,0,2.0
597,0,1936,0.0,8400,100.0,0,43.0359419,48506.0,-83.6781354,0.168,16253,1,2.0
1229,0,1946,0.0,0,100.0,0,43.033021000000005,48504.0,-83.726435,0.20800000000000002,98222,0,0.0
2087,0,1927,0.0,7200,100.0,0,43.003606,48503.0,-83.72383,0.083,48631,0,0.0
16575,0,1955,0.0,19900,100.0,0,43.0078448,48503.0,-83.6407889,0.168,23227,1,2.0
662,0,1963,0.0,0,100.0,0,43.0712635,48505.0,-83.6703176,0.14,28936,1,18.0
561,0,1919,0.0,5600,100.0,0,42.4317419,48503.0,-71.0324583,0.099,27312,1,47.0
28001,0,1966,0.0,36400,100.0,881,38.2646676,48507.0,-85.6749215,0.21100000000000002,30566,1,1.0
1056,0,0,131658.3363,0,0.0,0,43.025346899999995,48503.0,-83.70083000000001,0.191,0,11,0.0
750,0,1928,0.0,9400,100.0,0,43.0255685,48504.0,-83.7218577,0.115,59198,0,3.0
6241,0,1958,0.0,0,100.0,0,42.9884011,48507.0,-83.66049459999999,0.111,104791,1,4.0
986,0,1959,0.0,0,100.0,0,43.054139899999996,48504.0,-83.726911,0.138,54355,1,19.0
2700,0,1944,0.0,13000,100.0,0,35.396277399999995,48507.0,-118.9884803,0.10300000000000001,107353,2,1.0
18319,0,1940,0.0,0,100.0,0,43.020775,48503.0,-83.661923,0.121,135198,1,2.0
1180,0,1956,0.0,16600,100.0,0,43.02956210000001,48504.0,-83.7219584,0.18899999999999997,135584,1,4.0
6629,0,1971,0.0,0,100.0,0,37.119051899999995,48507.0,-107.633743,0.12,92817,1,0.0
6667,0,1962,0.0,19500,100.0,344,43.028953,48504.0,-83.740288,0.242,32064,1,6.0
839,0,1929,0.0,6000,100.0,3211,43.046789399999994,48506.0,-83.66592829999999,0.20199999999999999,7086,5,0.0
2739,0,1927,0.0,0,0.0,0,43.0087927,48503.0,-83.6600253,0.138,16953,1,0.0
1625,0,1964,0.0,0,100.0,0,43.072520000000004,48505.0,-83.723197,0.149,20740,1,0.0
420,0,1953,0.0,0,100.0,0,41.295753999999995,48506.0,-75.865494,0.10099999999999999,7103,1,0.0
3884,0,1929,0.0,0,100.0,0,39.5453607,48506.0,-119.8201612,0.171,78123,1,4.0
2397,0,1971,0.0,10600,100.0,0,44.7875429,48503.0,-91.48663459999999,0.109,83114,1,0.0
10000,0,1929,0.0,0,100.0,0,43.018502000000005,48504.0,-83.72711899999999,0.115,106904,0,37.0
2736,0,1955,0.0,0,0.0,0,43.049906,48504.0,-83.726795,0.179,43974,1,0.0
492,0,1914,0.0,0,0.0,0,43.032978,48505.0,-83.695346,0.126,26463,11,0.0
26143,0,1937,0.0,34700,100.0,0,29.7416432,48503.0,-95.2678562,0.155,128062,0,1.0
17993,0,1951,0.0,15900,100.0,0,43.024386,48503.0,-83.656942,0.121,86093,1,0.0
994,0,1910,0.0,6100,100.0,0,36.6140206,48503.0,-121.92626509999998,0.335,10035,11,8.0
38651,0,1940,0.0,38500,100.0,0,43.020406,48503.0,-83.6667835,0.221,144767,1,0.0
1097,0,1955,0.0,20300,100.0,307,43.0298818,48504.0,-83.72172690000001,0.16399999999999998,207169,0,0.0
825,0,1924,0.0,0,0.0,0,42.9999771,48507.0,-83.6929628,0.126,45391,11,1.0
16228,0,1928,0.0,10700,100.0,509,43.020043,48504.0,-83.72717800000001,0.187,98167,0,2.0
23046,0,1941,0.0,49100,100.0,0,42.9983999,48503.0,-83.710249,0.261,67117,1,0.0
501,0,1970,0.0,4500,100.0,0,43.0689937,48505.0,-83.6908897,0.1,37815,1,0.0
35755,1,1938,0.0,0,100.0,0,43.018079,48503.0,-83.663361,0.23,120885,5,6.0
9500,0,1955,0.0,0,100.0,0,43.037593,48506.0,-83.637206,0.115,16746,1,0.0
326,0,1967,0.0,0,0.0,0,43.0728776,48505.0,-83.70566120000001,0.096,44723,1,0.0
38663,0,1942,0.0,21600,100.0,907,36.154009499999994,48503.0,-86.7765245,0.245,187182,1,7.0
7430,0,1948,0.0,0,100.0,0,42.987907,48507.0,-83.667503,0.132,97749,5,1.0
17975,0,1930,0.0,12800,100.0,0,32.4099692,48503.0,-88.6969428,0.11599999999999999,100599,0,12.0
18000,0,1924,0.0,23600,100.0,0,43.002322,48503.0,-83.712254,0.19,21698,11,1.0
7329,0,1938,0.0,11300,100.0,17,43.0501,48506.0,-83.638642,0.789,15328,1,0.0
7000,0,1953,0.0,0,100.0,0,43.000903,48532.0,-83.7368,0.11,16616,1,8.0
2245,0,1959,0.0,15600,100.0,0,43.051302,48504.0,-83.726128,0.138,58267,1,0.0
420,0,1916,0.0,0,0.0,0,43.042471,48506.0,-83.671586,0.10099999999999999,7231,1,1.0
1640,0,0,0.0,6300,100.0,0,41.856712,48506.0,-87.801672,0.096,33826,11,4.0
7376,0,1963,0.0,16200,100.0,2111,43.047513,48506.0,-83.63825,0.195,20917,1,9.0
5842,0,0,0.0,0,0.0,0,43.001449,48503.0,-83.72959499999999,0.36700000000000005,0,1,7.0
2700,0,1944,0.0,0,100.0,0,42.9856821,48507.0,-83.6868312,0.10300000000000001,82578,5,3.0
1575,0,1954,0.0,7200,100.0,0,43.043935,48506.0,-83.653746,0.10300000000000001,55672,1,3.0
3050,0,1966,0.0,14600,100.0,372,37.7858408,48504.0,-77.92917209999999,0.14,25745,1,1.0
2664,0,1952,0.0,9700,100.0,0,42.993798,48507.0,-83.6563238,0.125,15573,1,7.0
10488,0,1927,0.0,0,100.0,0,43.0120232,48504.0,-83.7182458,0.126,77272,5,34.0
9500,0,1956,0.0,0,100.0,0,43.03897,48506.0,-83.63993599999999,0.115,13740,1,0.0
18715,0,1951,0.0,0,100.0,0,43.007303,48503.0,-83.726301,0.235,21147,5,20.0
1125,0,1955,0.0,17200,100.0,0,43.043465999999995,48504.0,-83.720515,0.172,27773,1,15.0
2678,0,1955,0.0,0,100.0,0,42.479397,48507.0,-83.132888,0.127,13214,1,0.0
1500,0,1941,0.0,12800,100.0,0,43.045308,48504.0,-83.713161,0.126,24177,1,7.0
1493,0,1954,0.0,6400,100.0,0,46.4046368,48506.0,-120.4468027,0.09300000000000001,44763,1,279.0
1025,0,1925,0.0,5800,100.0,0,34.0384249,48506.0,-118.31804699999999,0.121,46088,11,5.0
813,0,1959,0.0,0,0.0,0,43.072736,48505.0,-83.717014,0.131,16895,1,0.0
16367,0,1966,0.0,15700,100.0,0,42.9831414,48507.0,-83.7125319,0.094,15037,1,0.0
26819,0,1931,0.0,18600,100.0,0,43.017047999999996,48503.0,-83.65679899999999,0.17600000000000002,100421,11,0.0
771,0,1929,0.0,11000,100.0,0,37.782126899999994,48504.0,-122.48758829999998,0.121,67717,5,0.0
17877,0,1936,0.0,18700,100.0,340,32.4093123,48503.0,-88.69859040000001,0.115,118082,0,3.0
1244,0,0,0.0,6200,100.0,0,43.020257,48504.0,-83.710571,0.11199999999999999,10197,11,6.0
765,0,1955,0.0,0,100.0,0,43.070766,48505.0,-83.714428,0.11699999999999999,20493,1,0.0
2160,0,1950,0.0,8200,100.0,0,43.056273,48505.0,-83.706847,0.257,14311,1,0.0
674,0,1970,0.0,3900,100.0,0,43.062002899999996,48505.0,-83.69545440000002,0.113,28170,5,6.0
5028,0,1968,0.0,11600,100.0,0,43.003834999999995,48532.0,-83.736698,0.11599999999999999,96475,1,1.0
12036,0,1927,0.0,9800,100.0,0,42.9840711,48507.0,-83.6631506,0.214,60968,11,33.0
18000,0,1951,0.0,0,100.0,0,42.994530499999996,48503.0,-83.7284878,0.115,17049,1,18.0
919,0,1946,0.0,12300,100.0,0,43.033181899999995,48504.0,-83.726336,0.156,70863,0,1.0
450,0,1970,0.0,4000,100.0,0,42.992129999999996,48507.0,-83.6483,0.165,7600,1,0.0
1311,0,1919,0.0,6900,100.0,0,43.005412,48503.0,-83.663129,0.126,30331,0,5.0
968,1,1972,0.0,11800,100.0,0,31.542928000000003,48504.0,-84.03348299999999,0.124,22586,1,20.0
18000,0,1924,0.0,0,100.0,0,43.001520899999996,48503.0,-83.71842,0.081,7830,11,1.0
16840,0,1955,0.0,16100,100.0,0,42.9832066,48507.0,-83.702735,0.172,15358,1,0.0
748,0,1950,0.0,10300,100.0,0,41.9453227,48504.0,-87.720171,0.10099999999999999,19886,1,1.0
3273,0,0,0.0,0,100.0,898,43.038481,48506.0,-83.660865,0.451,71418,0,4.0
1640,0,1910,0.0,7100,100.0,757,43.032168799999994,48506.0,-83.66845009999999,0.096,35135,5,2.0
18767,0,0,348941.8547,0,0.0,12046,43.003378000000005,48507.0,-83.651362,0.8590000000000001,0,1,0.0
482,0,1955,0.0,2100,100.0,0,43.0723411,48505.0,-83.68160040000001,0.092,16269,1,3.0
18000,0,1937,0.0,0,100.0,409,43.000231,48503.0,-83.718531,0.10400000000000001,18295,0,5.0
771,0,1929,0.0,8800,100.0,0,43.029648,48504.0,-83.725999,0.121,60373,0,3.0
16067,0,0,234312.4965,0,0.0,1789,43.044269899999996,48506.0,-83.6654723,0.32299999999999995,0,1,0.0
16410,0,1966,0.0,17100,100.0,650,39.5028898,48507.0,-76.32269129999999,0.105,17163,1,1.0
4342,0,1927,0.0,9100,100.0,0,43.0349999,48506.0,-83.645768,0.14,44469,0,15.0
1542,0,1953,0.0,14900,100.0,0,43.0306489,48504.0,-83.730763,0.121,96391,1,0.0
382,0,1927,0.0,0,100.0,0,39.092683,48503.0,-77.17368990000001,0.084,7044,1,7.0
680,0,1948,0.0,7000,100.0,0,43.059696,48505.0,-83.69934,0.092,33510,1,1.0
1375,0,1965,0.0,11200,100.0,0,43.071471,48505.0,-83.723184,0.126,21048,1,2.0
2963,0,1950,0.0,11200,100.0,0,42.985963,48507.0,-83.680148,0.124,110329,1,1.0
1174,0,1956,0.0,15300,100.0,0,43.073941999999995,48505.0,-83.715937,0.153,29337,1,32.0
